Fecha;Marca;Temporada;Sucursal;Suma de Costo Venta Actual;Codigo Modelo;Nombre Modelo;Suma de Rebates Actual;Codigo Variacion;Nombre Variacion;Suma de Venta S/.;Suma de Venta Unid.;Suma de Contr. S/.;Suma de Stock S/.;Suma de Stock Und.
2025-07-13;EXIT;OI;Los Olivos;0.0;34866251;VESTIDO BRANIA RP V25EXVS035;0.0;34866253;VESTIDO BRANIA RP V25EXVS035 LILA M;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;Primavera;0.0;34866251;VESTIDO BRANIA RP V25EXVS035;0.0;34866255;VESTIDO BRANIA RP V25EXVS035 LILA XS;0.0;0.0;0.0;104.11;1.0
2025-07-13;BLUES BY MILK;OI;Chorrillos;0.0;34888772;BLUSA BRENDA V25BUBL001;0.0;34888774;BLUSA BRENDA V25BUBL001 SURTI M;0.0;0.0;0.0;65.55;1.0
2025-07-13;BLUES BY MILK;OI;Primavera;0.0;34888772;BLUSA BRENDA V25BUBL001;0.0;34888774;BLUSA BRENDA V25BUBL001 SURTI M;0.0;0.0;0.0;196.65;3.0
2025-07-13;BLUES BY MILK;OI;Jockey Plaza;0.0;34888772;BLUSA BRENDA V25BUBL001;0.0;34888774;BLUSA BRENDA V25BUBL001 SURTI M;0.0;0.0;0.0;131.1;2.0
2025-07-13;BLUES BY MILK;OI;San Isidro;0.0;34888772;BLUSA BRENDA V25BUBL001;0.0;34888774;BLUSA BRENDA V25BUBL001 SURTI M;0.0;0.0;0.0;131.1;2.0
2025-07-13;BLUES BY MILK;OI;Santa Anita;0.0;34888772;BLUSA BRENDA V25BUBL001;0.0;34888774;BLUSA BRENDA V25BUBL001 SURTI M;0.0;0.0;0.0;262.2;4.0
2025-07-13;BLUES BY MILK;OI;COMAS;0.0;34888772;BLUSA BRENDA V25BUBL001;0.0;34888774;BLUSA BRENDA V25BUBL001 SURTI M;0.0;0.0;0.0;65.55;1.0
2025-07-13;BLUES BY MILK;OI;CD Villa El Salvador;0.0;34888772;BLUSA BRENDA V25BUBL001;0.0;34888774;BLUSA BRENDA V25BUBL001 SURTI M;0.0;0.0;0.0;131.1;2.0
2025-07-13;BLUES BY MILK;OI;Chorrillos;0.0;34888772;BLUSA BRENDA V25BUBL001;0.0;34888775;BLUSA BRENDA V25BUBL001 SURTI S;0.0;0.0;0.0;65.55;1.0
2025-07-13;BLUES BY MILK;OI;Primavera;0.0;34888772;BLUSA BRENDA V25BUBL001;0.0;34888775;BLUSA BRENDA V25BUBL001 SURTI S;0.0;0.0;0.0;131.1;2.0
2025-07-13;BLUES BY MILK;OI;Jockey Plaza;0.0;34888772;BLUSA BRENDA V25BUBL001;0.0;34888775;BLUSA BRENDA V25BUBL001 SURTI S;0.0;0.0;0.0;65.55;1.0
2025-07-13;BLUES BY MILK;OI;San Isidro;0.0;34888772;BLUSA BRENDA V25BUBL001;0.0;34888775;BLUSA BRENDA V25BUBL001 SURTI S;0.0;0.0;0.0;131.1;2.0
2025-07-13;BLUES BY MILK;OI;San Miguel;0.0;34888772;BLUSA BRENDA V25BUBL001;0.0;34888775;BLUSA BRENDA V25BUBL001 SURTI S;0.0;0.0;0.0;65.55;1.0
2025-07-13;BLUES BY MILK;OI;Santa Anita;0.0;34888772;BLUSA BRENDA V25BUBL001;0.0;34888775;BLUSA BRENDA V25BUBL001 SURTI S;0.0;0.0;0.0;262.2;4.0
2025-07-13;BLUES BY MILK;OI;COMAS;0.0;34888772;BLUSA BRENDA V25BUBL001;0.0;34888775;BLUSA BRENDA V25BUBL001 SURTI S;0.0;0.0;0.0;65.55;1.0
2025-07-13;BLUES BY MILK;OI;Atocongo;0.0;34888772;BLUSA BRENDA V25BUBL001;0.0;34888775;BLUSA BRENDA V25BUBL001 SURTI S;0.0;0.0;0.0;131.1;2.0
2025-07-13;BLUES BY MILK;OI;CD Villa El Salvador;0.0;34888772;BLUSA BRENDA V25BUBL001;0.0;34888775;BLUSA BRENDA V25BUBL001 SURTI S;0.0;0.0;0.0;131.1;2.0
2025-07-13;BLUES BY MILK;OI;Primavera;0.0;34888772;BLUSA BRENDA V25BUBL001;0.0;34888773;BLUSA BRENDA V25BUBL001 SURTI L;0.0;0.0;0.0;65.55;1.0
2025-07-13;BLUES BY MILK;OI;San Isidro;0.0;34888772;BLUSA BRENDA V25BUBL001;0.0;34888773;BLUSA BRENDA V25BUBL001 SURTI L;0.0;0.0;0.0;65.55;1.0
2025-07-13;BLUES BY MILK;OI;San Miguel;0.0;34888772;BLUSA BRENDA V25BUBL001;0.0;34888773;BLUSA BRENDA V25BUBL001 SURTI L;0.0;0.0;0.0;65.55;1.0
2025-07-13;BLUES BY MILK;OI;Santa Anita;0.0;34888772;BLUSA BRENDA V25BUBL001;0.0;34888773;BLUSA BRENDA V25BUBL001 SURTI L;0.0;0.0;0.0;65.55;1.0
2025-07-13;BLUES BY MILK;OI;COMAS;0.0;34888772;BLUSA BRENDA V25BUBL001;0.0;34888773;BLUSA BRENDA V25BUBL001 SURTI L;0.0;0.0;0.0;65.55;1.0
2025-07-13;BLUES BY MILK;OI;CD Villa El Salvador;0.0;34888772;BLUSA BRENDA V25BUBL001;0.0;34888773;BLUSA BRENDA V25BUBL001 SURTI L;0.0;0.0;0.0;131.1;2.0
2025-07-13;BLUES BY MILK;OI;Primavera;0.0;34888772;BLUSA BRENDA V25BUBL001;0.0;34888776;BLUSA BRENDA V25BUBL001 SURTI XS;0.0;0.0;0.0;131.1;2.0
2025-07-13;BLUES BY MILK;OI;San Isidro;0.0;34888772;BLUSA BRENDA V25BUBL001;0.0;34888776;BLUSA BRENDA V25BUBL001 SURTI XS;0.0;0.0;0.0;65.55;1.0
2025-07-13;BLUES BY MILK;OI;CD Villa El Salvador;0.0;34888772;BLUSA BRENDA V25BUBL001;0.0;34888776;BLUSA BRENDA V25BUBL001 SURTI XS;0.0;0.0;0.0;131.1;2.0
2025-07-13;BLUES BY MILK;OI;Primavera;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888803;ENTERIZO TASHA V25BUET003 HUESO L;0.0;0.0;0.0;93.09;1.0
2025-07-13;BLUES BY MILK;OI;San Isidro;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888803;ENTERIZO TASHA V25BUET003 HUESO L;0.0;0.0;0.0;93.09;1.0
2025-07-13;BLUES BY MILK;OI;San Miguel;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888803;ENTERIZO TASHA V25BUET003 HUESO L;0.0;0.0;0.0;93.09;1.0
2025-07-13;BLUES BY MILK;OI;Santa Anita;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888803;ENTERIZO TASHA V25BUET003 HUESO L;0.0;0.0;0.0;93.09;1.0
2025-07-13;BLUES BY MILK;OI;COMAS;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888803;ENTERIZO TASHA V25BUET003 HUESO L;0.0;0.0;0.0;93.09;1.0
2025-07-13;BLUES BY MILK;OI;Atocongo;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888803;ENTERIZO TASHA V25BUET003 HUESO L;0.0;0.0;0.0;93.09;1.0
2025-07-13;BLUES BY MILK;OI;CD Villa El Salvador;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888803;ENTERIZO TASHA V25BUET003 HUESO L;0.0;0.0;0.0;186.18;2.0
2025-07-13;BLUES BY MILK;OI;Primavera;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888804;ENTERIZO TASHA V25BUET003 HUESO M;0.0;0.0;0.0;279.27;3.0
2025-07-13;BLUES BY MILK;OI;Jockey Plaza;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888804;ENTERIZO TASHA V25BUET003 HUESO M;0.0;0.0;0.0;279.27;3.0
2025-07-13;BLUES BY MILK;OI;San Isidro;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888804;ENTERIZO TASHA V25BUET003 HUESO M;0.0;0.0;0.0;279.27;3.0
2025-07-13;BLUES BY MILK;OI;San Miguel;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888804;ENTERIZO TASHA V25BUET003 HUESO M;0.0;0.0;0.0;186.18;2.0
2025-07-13;BLUES BY MILK;OI;Santa Anita;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888804;ENTERIZO TASHA V25BUET003 HUESO M;0.0;0.0;0.0;93.09;1.0
2025-07-13;BLUES BY MILK;OI;COMAS;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888804;ENTERIZO TASHA V25BUET003 HUESO M;0.0;0.0;0.0;186.18;2.0
2025-07-13;BLUES BY MILK;OI;Atocongo;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888804;ENTERIZO TASHA V25BUET003 HUESO M;0.0;0.0;0.0;93.09;1.0
2025-07-13;BLUES BY MILK;OI;CD Villa El Salvador;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888804;ENTERIZO TASHA V25BUET003 HUESO M;0.0;0.0;0.0;93.09;1.0
2025-07-13;BLUES BY MILK;OI;Chorrillos;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888805;ENTERIZO TASHA V25BUET003 HUESO S;0.0;0.0;0.0;279.27;3.0
2025-07-13;BLUES BY MILK;OI;Primavera;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888805;ENTERIZO TASHA V25BUET003 HUESO S;0.0;0.0;0.0;186.18;2.0
2025-07-13;BLUES BY MILK;OI;Los Olivos;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888805;ENTERIZO TASHA V25BUET003 HUESO S;0.0;0.0;0.0;93.09;1.0
2025-07-13;BLUES BY MILK;OI;San Isidro;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888805;ENTERIZO TASHA V25BUET003 HUESO S;0.0;0.0;0.0;279.27;3.0
2025-07-13;BLUES BY MILK;OI;San Miguel;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888805;ENTERIZO TASHA V25BUET003 HUESO S;0.0;0.0;0.0;186.18;2.0
2025-07-13;BLUES BY MILK;OI;Santa Anita;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888805;ENTERIZO TASHA V25BUET003 HUESO S;0.0;0.0;0.0;186.18;2.0
2025-07-13;BLUES BY MILK;OI;COMAS;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888805;ENTERIZO TASHA V25BUET003 HUESO S;0.0;0.0;0.0;186.18;2.0
2025-07-13;BLUES BY MILK;OI;Atocongo;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888805;ENTERIZO TASHA V25BUET003 HUESO S;0.0;0.0;0.0;93.09;1.0
2025-07-13;BLUES BY MILK;OI;CD Villa El Salvador;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888805;ENTERIZO TASHA V25BUET003 HUESO S;0.0;0.0;0.0;186.18;2.0
2025-07-13;BLUES BY MILK;OI;Chorrillos;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888806;ENTERIZO TASHA V25BUET003 HUESO XS;0.0;0.0;0.0;93.09;1.0
2025-07-13;BLUES BY MILK;OI;Primavera;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888806;ENTERIZO TASHA V25BUET003 HUESO XS;0.0;0.0;0.0;186.18;2.0
2025-07-13;BLUES BY MILK;OI;San Isidro;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888806;ENTERIZO TASHA V25BUET003 HUESO XS;0.0;0.0;0.0;93.09;1.0
2025-07-13;BLUES BY MILK;OI;Santa Anita;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888806;ENTERIZO TASHA V25BUET003 HUESO XS;0.0;0.0;0.0;93.09;1.0
2025-07-13;BLUES BY MILK;OI;COMAS;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888806;ENTERIZO TASHA V25BUET003 HUESO XS;0.0;0.0;0.0;93.09;1.0
2025-07-13;BLUES BY MILK;OI;Atocongo;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888806;ENTERIZO TASHA V25BUET003 HUESO XS;0.0;0.0;0.0;93.09;1.0
2025-07-13;BLUES BY MILK;OI;CD Villa El Salvador;0.0;34888802;ENTERIZO TASHA V25BUET003;0.0;34888806;ENTERIZO TASHA V25BUET003 HUESO XS;0.0;0.0;0.0;93.09;1.0
2025-07-13;BLUES BY MILK;OI;Chorrillos;0.0;34888812;FALDA ALANA V25BUFL001;0.0;34888815;FALDA ALANA V25BUFL001 SURTI S;0.0;0.0;0.0;71.06;1.0
2025-07-13;BLUES BY MILK;OI;Primavera;0.0;34888812;FALDA ALANA V25BUFL001;0.0;34888815;FALDA ALANA V25BUFL001 SURTI S;0.0;0.0;0.0;213.18;3.0
2025-07-13;BLUES BY MILK;OI;Jockey Plaza;0.0;34888812;FALDA ALANA V25BUFL001;0.0;34888815;FALDA ALANA V25BUFL001 SURTI S;0.0;0.0;0.0;213.18;3.0
2025-07-13;BLUES BY MILK;OI;San Isidro;0.0;34888812;FALDA ALANA V25BUFL001;0.0;34888815;FALDA ALANA V25BUFL001 SURTI S;0.0;0.0;0.0;213.18;3.0
2025-07-13;BLUES BY MILK;OI;Santa Anita;0.0;34888812;FALDA ALANA V25BUFL001;0.0;34888815;FALDA ALANA V25BUFL001 SURTI S;0.0;0.0;0.0;142.12;2.0
2025-07-13;BLUES BY MILK;OI;COMAS;0.0;34888812;FALDA ALANA V25BUFL001;0.0;34888815;FALDA ALANA V25BUFL001 SURTI S;0.0;0.0;0.0;213.18;3.0
2025-07-13;BLUES BY MILK;OI;Atocongo;0.0;34888812;FALDA ALANA V25BUFL001;0.0;34888815;FALDA ALANA V25BUFL001 SURTI S;0.0;0.0;0.0;142.12;2.0
2025-07-13;BLUES BY MILK;OI;CD Villa El Salvador;0.0;34888812;FALDA ALANA V25BUFL001;0.0;34888815;FALDA ALANA V25BUFL001 SURTI S;0.0;0.0;0.0;142.12;2.0
2025-07-13;BLUES BY MILK;OI;Chorrillos;0.0;34888812;FALDA ALANA V25BUFL001;0.0;34888813;FALDA ALANA V25BUFL001 SURTI L;0.0;0.0;0.0;71.06;1.0
2025-07-13;BLUES BY MILK;OI;Primavera;0.0;34888812;FALDA ALANA V25BUFL001;0.0;34888813;FALDA ALANA V25BUFL001 SURTI L;0.0;0.0;0.0;142.12;2.0
2025-07-13;BLUES BY MILK;OI;Jockey Plaza;0.0;34888812;FALDA ALANA V25BUFL001;0.0;34888813;FALDA ALANA V25BUFL001 SURTI L;0.0;0.0;0.0;71.06;1.0
2025-07-13;BLUES BY MILK;OI;San Isidro;0.0;34888812;FALDA ALANA V25BUFL001;0.0;34888813;FALDA ALANA V25BUFL001 SURTI L;0.0;0.0;0.0;71.06;1.0
2025-07-13;BLUES BY MILK;OI;Atocongo;0.0;34888812;FALDA ALANA V25BUFL001;0.0;34888813;FALDA ALANA V25BUFL001 SURTI L;0.0;0.0;0.0;71.06;1.0
2025-07-13;BLUES BY MILK;OI;CD Villa El Salvador;0.0;34888812;FALDA ALANA V25BUFL001;0.0;34888813;FALDA ALANA V25BUFL001 SURTI L;0.0;0.0;0.0;142.12;2.0
2025-07-13;BLUES BY MILK;OI;Chorrillos;0.0;34888812;FALDA ALANA V25BUFL001;0.0;34888814;FALDA ALANA V25BUFL001 SURTI M;0.0;0.0;0.0;142.12;2.0
2025-07-13;BLUES BY MILK;OI;Primavera;0.0;34888812;FALDA ALANA V25BUFL001;0.0;34888814;FALDA ALANA V25BUFL001 SURTI M;0.0;0.0;0.0;213.18;3.0
2025-07-13;BLUES BY MILK;OI;Jockey Plaza;0.0;34888812;FALDA ALANA V25BUFL001;0.0;34888814;FALDA ALANA V25BUFL001 SURTI M;0.0;0.0;0.0;142.12;2.0
2025-07-13;BLUES BY MILK;OI;San Isidro;0.0;34888812;FALDA ALANA V25BUFL001;0.0;34888814;FALDA ALANA V25BUFL001 SURTI M;0.0;0.0;0.0;213.18;3.0
2025-07-13;BLUES BY MILK;OI;Santa Anita;0.0;34888812;FALDA ALANA V25BUFL001;0.0;34888814;FALDA ALANA V25BUFL001 SURTI M;0.0;0.0;0.0;71.06;1.0
2025-07-13;BLUES BY MILK;OI;COMAS;0.0;34888812;FALDA ALANA V25BUFL001;0.0;34888814;FALDA ALANA V25BUFL001 SURTI M;0.0;0.0;0.0;142.12;2.0
2025-07-13;BLUES BY MILK;OI;Atocongo;0.0;34888812;FALDA ALANA V25BUFL001;0.0;34888814;FALDA ALANA V25BUFL001 SURTI M;0.0;0.0;0.0;142.12;2.0
2025-07-13;BLUES BY MILK;OI;CD Villa El Salvador;0.0;34888812;FALDA ALANA V25BUFL001;0.0;34888814;FALDA ALANA V25BUFL001 SURTI M;0.0;0.0;0.0;142.12;2.0
2025-07-13;BLUES BY MILK;OI;Primavera;0.0;34888812;FALDA ALANA V25BUFL001;0.0;34888816;FALDA ALANA V25BUFL001 SURTI XS;0.0;0.0;0.0;71.06;1.0
2025-07-13;BLUES BY MILK;OI;Santa Anita;0.0;34888812;FALDA ALANA V25BUFL001;0.0;34888816;FALDA ALANA V25BUFL001 SURTI XS;0.0;0.0;0.0;71.06;1.0
2025-07-13;BLUES BY MILK;OI;CD Villa El Salvador;0.0;34888812;FALDA ALANA V25BUFL001;0.0;34888816;FALDA ALANA V25BUFL001 SURTI XS;0.0;0.0;0.0;142.12;2.0
2025-07-13;BLUES BY MILK;OI;Chorrillos;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888834;POLO MULAN V25BUPL002 SURTI M;0.0;0.0;0.0;99.04;2.0
2025-07-13;BLUES BY MILK;OI;Primavera;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888834;POLO MULAN V25BUPL002 SURTI M;0.0;0.0;0.0;99.04;2.0
2025-07-13;BLUES BY MILK;OI;Jockey Plaza;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888834;POLO MULAN V25BUPL002 SURTI M;0.0;0.0;0.0;49.52;1.0
2025-07-13;BLUES BY MILK;OI;San Isidro;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888834;POLO MULAN V25BUPL002 SURTI M;0.0;0.0;0.0;99.04;2.0
2025-07-13;BLUES BY MILK;OI;San Miguel;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888834;POLO MULAN V25BUPL002 SURTI M;0.0;0.0;0.0;99.04;2.0
2025-07-13;BLUES BY MILK;OI;Santa Anita;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888834;POLO MULAN V25BUPL002 SURTI M;0.0;0.0;0.0;148.56;3.0
2025-07-13;BLUES BY MILK;OI;COMAS;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888834;POLO MULAN V25BUPL002 SURTI M;0.0;0.0;0.0;148.56;3.0
2025-07-13;BLUES BY MILK;OI;Atocongo;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888834;POLO MULAN V25BUPL002 SURTI M;0.0;0.0;0.0;148.56;3.0
2025-07-13;BLUES BY MILK;OI;CD Villa El Salvador;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888834;POLO MULAN V25BUPL002 SURTI M;0.0;0.0;0.0;99.04;2.0
2025-07-13;BLUES BY MILK;OI;Primavera;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888835;POLO MULAN V25BUPL002 SURTI S;0.0;0.0;0.0;148.56;3.0
2025-07-13;BLUES BY MILK;OI;Jockey Plaza;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888835;POLO MULAN V25BUPL002 SURTI S;0.0;0.0;0.0;99.04;2.0
2025-07-13;BLUES BY MILK;OI;San Isidro;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888835;POLO MULAN V25BUPL002 SURTI S;0.0;0.0;0.0;99.04;2.0
2025-07-13;BLUES BY MILK;OI;San Miguel;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888835;POLO MULAN V25BUPL002 SURTI S;0.0;0.0;0.0;49.52;1.0
2025-07-13;BLUES BY MILK;OI;Santa Anita;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888835;POLO MULAN V25BUPL002 SURTI S;0.0;0.0;0.0;49.52;1.0
2025-07-13;BLUES BY MILK;OI;COMAS;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888835;POLO MULAN V25BUPL002 SURTI S;0.0;0.0;0.0;99.04;2.0
2025-07-13;BLUES BY MILK;OI;Atocongo;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888835;POLO MULAN V25BUPL002 SURTI S;0.0;0.0;0.0;49.52;1.0
2025-07-13;BLUES BY MILK;OI;CD Villa El Salvador;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888835;POLO MULAN V25BUPL002 SURTI S;0.0;0.0;0.0;99.04;2.0
2025-07-13;BLUES BY MILK;OI;Chorrillos;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888833;POLO MULAN V25BUPL002 SURTI L;0.0;0.0;0.0;49.52;1.0
2025-07-13;BLUES BY MILK;OI;Primavera;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888833;POLO MULAN V25BUPL002 SURTI L;0.0;0.0;0.0;49.52;1.0
2025-07-13;BLUES BY MILK;OI;Jockey Plaza;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888833;POLO MULAN V25BUPL002 SURTI L;0.0;0.0;0.0;49.52;1.0
2025-07-13;BLUES BY MILK;OI;San Isidro;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888833;POLO MULAN V25BUPL002 SURTI L;0.0;0.0;0.0;49.52;1.0
2025-07-13;BLUES BY MILK;OI;Santa Anita;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888833;POLO MULAN V25BUPL002 SURTI L;0.0;0.0;0.0;49.52;1.0
2025-07-13;BLUES BY MILK;OI;COMAS;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888833;POLO MULAN V25BUPL002 SURTI L;0.0;0.0;0.0;49.52;1.0
2025-07-13;BLUES BY MILK;OI;CD Villa El Salvador;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888833;POLO MULAN V25BUPL002 SURTI L;0.0;0.0;0.0;49.52;1.0
2025-07-13;BLUES BY MILK;OI;Primavera;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888836;POLO MULAN V25BUPL002 SURTI XS;0.0;0.0;0.0;49.52;1.0
2025-07-13;BLUES BY MILK;OI;San Miguel;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888836;POLO MULAN V25BUPL002 SURTI XS;0.0;0.0;0.0;49.52;1.0
2025-07-13;BLUES BY MILK;OI;Santa Anita;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888836;POLO MULAN V25BUPL002 SURTI XS;0.0;0.0;0.0;49.52;1.0
2025-07-13;BLUES BY MILK;OI;COMAS;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888836;POLO MULAN V25BUPL002 SURTI XS;0.0;0.0;0.0;49.52;1.0
2025-07-13;BLUES BY MILK;OI;CD Villa El Salvador;0.0;34888832;POLO MULAN V25BUPL002;0.0;34888836;POLO MULAN V25BUPL002 SURTI XS;0.0;0.0;0.0;99.04;2.0
2025-07-13;BLUES BY MILK;OI;San Isidro;0.0;34888860;POLO PLAMA RP V25BUPL006;0.0;34888862;POLO PLAMA RP V25BUPL006 ARENA M;0.0;0.0;0.0;99.04;2.0
2025-07-13;BLUES BY MILK;OI;Atocongo;0.0;34888860;POLO PLAMA RP V25BUPL006;0.0;34888862;POLO PLAMA RP V25BUPL006 ARENA M;0.0;0.0;0.0;49.52;1.0
2025-07-13;BLUES BY MILK;OI;CD Villa El Salvador;0.0;34888860;POLO PLAMA RP V25BUPL006;0.0;34888862;POLO PLAMA RP V25BUPL006 ARENA M;0.0;0.0;0.0;49.52;1.0
2025-07-13;BLUES BY MILK;OI;Jockey Plaza;0.0;34888860;POLO PLAMA RP V25BUPL006;0.0;34888863;POLO PLAMA RP V25BUPL006 ARENA S;0.0;0.0;0.0;49.52;1.0
2025-07-13;BLUES BY MILK;OI;San Isidro;0.0;34888860;POLO PLAMA RP V25BUPL006;0.0;34888863;POLO PLAMA RP V25BUPL006 ARENA S;0.0;0.0;0.0;99.04;2.0
2025-07-13;BLUES BY MILK;OI;Santa Anita;0.0;34888860;POLO PLAMA RP V25BUPL006;0.0;34888863;POLO PLAMA RP V25BUPL006 ARENA S;0.0;0.0;0.0;49.52;1.0
2025-07-13;BLUES BY MILK;OI;CD Villa El Salvador;0.0;34888860;POLO PLAMA RP V25BUPL006;0.0;34888863;POLO PLAMA RP V25BUPL006 ARENA S;0.0;0.0;0.0;99.04;2.0
2025-07-13;BLUES BY MILK;OI;Primavera;0.0;34888860;POLO PLAMA RP V25BUPL006;0.0;34888861;POLO PLAMA RP V25BUPL006 ARENA L;0.0;0.0;0.0;49.52;1.0
2025-07-13;BLUES BY MILK;OI;San Isidro;0.0;34888860;POLO PLAMA RP V25BUPL006;0.0;34888861;POLO PLAMA RP V25BUPL006 ARENA L;0.0;0.0;0.0;49.52;1.0
2025-07-13;BLUES BY MILK;OI;CD Villa El Salvador;0.0;34888860;POLO PLAMA RP V25BUPL006;0.0;34888861;POLO PLAMA RP V25BUPL006 ARENA L;0.0;0.0;0.0;99.04;2.0
2025-07-13;BLUES BY MILK;OI;Jockey Plaza;0.0;34888860;POLO PLAMA RP V25BUPL006;0.0;34888864;POLO PLAMA RP V25BUPL006 ARENA XS;0.0;0.0;0.0;49.52;1.0
2025-07-13;BLUES BY MILK;OI;San Isidro;0.0;34888860;POLO PLAMA RP V25BUPL006;0.0;34888864;POLO PLAMA RP V25BUPL006 ARENA XS;0.0;0.0;0.0;49.52;1.0
2025-07-13;BLUES BY MILK;OI;Santa Anita;0.0;34888860;POLO PLAMA RP V25BUPL006;0.0;34888864;POLO PLAMA RP V25BUPL006 ARENA XS;0.0;0.0;0.0;49.52;1.0
2025-07-13;BLUES BY MILK;OI;CD Villa El Salvador;0.0;34888860;POLO PLAMA RP V25BUPL006;0.0;34888864;POLO PLAMA RP V25BUPL006 ARENA XS;0.0;0.0;0.0;99.04;2.0
2025-07-13;BLUES BY MILK;OI;San Isidro;0.0;34888887;SHORT BEA V25BUSH001;0.0;34888890;SHORT BEA V25BUSH001 AZUL S;0.0;0.0;0.0;153.14;2.0
2025-07-13;BLUES BY MILK;OI;CD Villa El Salvador;0.0;34888887;SHORT BEA V25BUSH001;0.0;34888890;SHORT BEA V25BUSH001 AZUL S;0.0;0.0;0.0;153.14;2.0
2025-07-13;BLUES BY MILK;OI;Chorrillos;0.0;34888887;SHORT BEA V25BUSH001;0.0;34888891;SHORT BEA V25BUSH001 AZUL XS;0.0;0.0;0.0;76.57;1.0
2025-07-13;BLUES BY MILK;OI;Primavera;0.0;34888887;SHORT BEA V25BUSH001;0.0;34888891;SHORT BEA V25BUSH001 AZUL XS;0.0;0.0;0.0;153.14;2.0
2025-07-13;BLUES BY MILK;OI;San Isidro;0.0;34888887;SHORT BEA V25BUSH001;0.0;34888891;SHORT BEA V25BUSH001 AZUL XS;0.0;0.0;0.0;76.57;1.0
2025-07-13;BLUES BY MILK;OI;San Miguel;0.0;34888887;SHORT BEA V25BUSH001;0.0;34888891;SHORT BEA V25BUSH001 AZUL XS;0.0;0.0;0.0;-76.57;-1.0
2025-07-13;BLUES BY MILK;OI;Santa Anita;0.0;34888887;SHORT BEA V25BUSH001;0.0;34888891;SHORT BEA V25BUSH001 AZUL XS;0.0;0.0;0.0;76.57;1.0
2025-07-13;BLUES BY MILK;OI;CD Villa El Salvador;0.0;34888887;SHORT BEA V25BUSH001;0.0;34888891;SHORT BEA V25BUSH001 AZUL XS;0.0;0.0;0.0;153.14;2.0
